route_id,route_shor,trip_id,trip_heads,trip_short,direction_,agency_id,headway_se,O_TERMINAL,LEN_KM,STD_FARE,route_time_s,buses,standard_buses,InputID,Al Amal,Al Amiriyyah,Al Sawah,Al-Mostaqbal,Athar an Naby,Badr,Cairo,El Mizalat,El-Mounib,El-Obour,El-Teraa El-,Fateh,Fom El-Khalig,Gesr Al Suez,Giza,Helwan,Imbaba,Maadi,Nasr,Port Said
CTA_124,124,CTA_124_R,Abd Al Moneim Riad,Moneeb-Abd Al Moneim Riad,1,CTA,1893.0,Moneeb,13.478161022332964,3.0,6418.171915396651,9.0,7.0,Moneeb,36602.9478002,36737.333846,37163.01469,43985.5003558,4706.54070732,603.670463076,46065.91915440001,31873.7202648,5320.04651692,18138.56151146,33144.5291648,27057.7024704,11299.51211734,50029.417353,9419.27232604,43267.23616640001,23033.4341258,44464.47763380001,26702.3309244,34721.8799728
CTA_134,134,CTA_134_R,Amr Ibn El Aas,Mazallat-Amr Ibn El Aas,1,CTA,7939.0,Mazallat,18.32309927601621,3.0,8725.285369531532,3.0,3.0,Mazallat,44182.5090056,10699.326738,12664.83198186,35247.01403380001,29768.238192400004,31431.4528636,50824.4451252,320.29157882,32322.1390438,38565.1299752,3043.80822756,19610.78657182,20793.4191616,26293.2462896,28816.071029,69417.31155760001,12763.66094564,48620.7021744,20164.7808066,6557.3278185
CTA_134,134,CTA_134_O,Mazallat,Amr Ibn El Aas-Mazallat,0,CTA,7939.0,Amr Ibn El Aas,16.695030679372014,3.0,7950.01460922477,3.0,3.0,Amr Ibn El Aas,33366.0556282,28669.3485782,29076.140898400005,37457.7205982,5355.69701738,7745.50548552,42542.47412280001,24366.5367238,11032.54863816,18173.69189288,25400.3138058,19539.12045774,3751.45388874,42038.4918984,11529.47230224,47224.10740440001,17498.03433354,40710.4031874,19266.2414286,26772.7430554
CTA_15,15,CTA_15_O,Saft Al Laban,Abd Al Moneim Riad-Saft Al Laban,0,CTA,3633.0,Abd Al Moneim Riad,12.45895253607593,3.0,5932.834540988538,4.0,4.0,Abd Al Moneim Riad,37432.5782256,20081.4912426,21003.4491554,35655.1243402,15753.93422422,17277.107167200003,45741.5251118,14111.48990436,18609.44511154,26608.0047276,15458.11215292,16570.78651098,6670.37681376,35012.8215812,16006.742629299999,56884.9677832,8969.27528212,43674.8728776,16678.88712994,17397.29128852
CTA_15,15,CTA_15_R,Abd Al Moneim Riad,Saft Al Laban-Abd Al Moneim Riad,1,CTA,3633.0,Saft Al Laban,11.742681562144089,3.0,5591.75312483052,4.0,4.0,Saft Al Laban,48653.5529526,34172.6987206,35446.7631264,50357.0298616,18057.01031896,15254.94564238,57731.85400040001,25592.8596924,12040.66141748,32738.614291600006,27899.2433928,31308.821577999995,14121.4149324,49712.2496796,6777.93343044,59024.18274040001,12941.05296408,55842.638274,31300.169927,30759.0133504
CTA_154,154,CTA_154_R,Abd Al Moneim Riad,Basateen-Abd Al Moneim Riad,1,CTA,3277.0,Basateen,13.333433537230803,3.0,6349.254065348,5.0,5.0,Basateen,23413.7401988,31413.4095652,31083.015275,31772.762103400004,8861.80777798,13550.63343576,32822.5135672,30519.3825402,18497.74748158,8109.99348176,30666.9307658,17815.36091872,13311.65827256,41660.3222764,21107.8705004,38749.926257199986,27031.865271,31161.1877108,17241.53748586,30880.6846326
CTA_154,154,CTA_154_O,Basateen,Abd Al Moneim Riad-Basateen,0,CTA,3277.0,Abd Al Moneim Riad,13.263424509682856,3.0,6315.916433182312,5.0,5.0,Abd Al Moneim Riad,37432.5782256,20081.4912426,21003.4491554,35655.1243402,15753.93422422,17277.107167200003,45741.5251118,14111.48990436,18609.44511154,26608.0047276,15458.11215292,16570.78651098,6670.37681376,35012.8215812,16006.742629299999,56884.9677832,8969.27528212,43674.8728776,16678.88712994,17397.29128852
CTA_16,16,CTA_16_O,Masaken Al Wehda,Lebanon Square-Masaken Al Wehda,0,CTA,2378.0,Lebanon Square,20.422313855822534,3.0,9724.911359915492,10.0,10.0,Lebanon Square,46688.84349940001,25947.0628376,27416.506239,44921.6741244,20408.8557824,19601.529042,55185.605628,16811.98148324,18358.16531334,33849.5334668,19240.68458368,25950.4450286,12700.51375238,41722.92670880001,13670.31204818,62732.25524959999,4021.08116862,53142.6305298,26114.110851400004,22291.0627494
CTA_16,16,CTA_16_R,Lebanon Square,Masaken Al Wehda-Lebanon Square,1,CTA,2378.0,Masaken Al Wehda,19.32885837042372,3.0,9204.218271630345,10.0,10.0,Masaken Al Wehda,45794.9104042,8640.97912454,10766.2122617,34670.2872844,34209.555864,36110.84745,51738.2354534,4858.82902476,37160.676322199986,42062.8862708,3745.5577228,21282.9491648,25364.7003418,22939.0746122,33711.2424134,72927.58806719999,17491.59827908,49527.4459698,21913.215071,5146.93666556
CTA_160,160,CTA_160_R,Abd Al Moneim Riad,Saqr Quraish-Abd Al Moneim Riad,1,CTA,8117.0,Saqr Quraish,16.120656389516434,3.0,7676.503042626872,3.0,3.0,Saqr Quraish,19833.33943062,31120.859702599995,30550.3054596,28818.673917400003,12470.33803344,17159.31826062,29223.3614124,31430.7354456,22108.6644326,7180.59016926,31261.857655,16615.10262666,16054.87675832,40139.2936822,24631.8346032,37949.9587982,29317.058703400005,27552.145105400006,15976.947180899999,31068.2405206
CTA_160,160,CTA_160_O,Saqr Quraish,Abd Al Moneim Riad-Saqr Quraish,0,CTA,8117.0,Abd Al Moneim Riad,15.823548089810071,3.0,7535.022899909555,3.0,3.0,Abd Al Moneim Riad,37432.5782256,20081.4912426,21003.4491554,35655.1243402,15753.93422422,17277.107167200003,45741.5251118,14111.48990436,18609.44511154,26608.0047276,15458.11215292,16570.78651098,6670.37681376,35012.8215812,16006.742629299999,56884.9677832,8969.27528212,43674.8728776,16678.88712994,17397.29128852
CTA_166,166,CTA_166_O,Attaba,Bulaq Al Dakrur-Attaba,0,CTA,3114.0,Bulaq Al Dakrur,9.545311456663644,3.0,4545.386407935068,4.0,4.0,Bulaq Al Dakrur,44286.3315836,27963.2995914,29187.0258972,44469.5401348,16228.46881768,15101.289027899998,53091.354288,19810.13166062,13870.98092776,30166.3025728,21954.848727,25369.0099604,9520.37197112,43431.3793888,9402.54128166,58481.5668464,7996.74225042,51118.728172,25413.6985534,24662.3335972
CTA_166,166,CTA_166_R,Bulaq Al Dakrur,Attaba-Bulaq Al Dakrur,1,CTA,3114.0,Attaba,8.941131693120555,3.0,4257.681758628835,4.0,4.0,Attaba,34511.697608800016,17288.23908322,17948.97745304,31821.0299886,16721.6888519,19151.62111138,42536.9015672,13235.44307628,21253.7930914,25526.2489486,13914.05075856,12763.78679892,8327.3343983,31662.0126298,19273.81255288,56249.882807,11927.7070081,40433.951638,12905.97519264,15171.93091102
CTA_17-17G-923,17-17G-923,CTA_17-17G-923_O,Moneeb,Basateen-Moneeb,0,CTA,1921.0,Basateen,20.380368502813567,3.0,9704.937382292172,12.0,12.0,Basateen,23413.7401988,31413.4095652,31083.015275,31772.762103400004,8861.80777798,13550.63343576,32822.5135672,30519.3825402,18497.74748158,8109.99348176,30666.9307658,17815.36091872,13311.65827256,41660.3222764,21107.8705004,38749.926257199986,27031.865271,31161.1877108,17241.53748586,30880.6846326
CTA_17-17G-923,17-17G-923,CTA_17-17G-923_R,Basateen,Moneeb-Basateen,1,CTA,1921.0,Moneeb,22.58903018455027,3.0,10756.681040262032,14.0,12.0,Moneeb,36602.9478002,36737.333846,37163.01469,43985.5003558,4706.54070732,603.670463076,46065.91915440001,31873.7202648,5320.04651692,18138.56151146,33144.5291648,27057.7024704,11299.51211734,50029.417353,9419.27232604,43267.23616640001,23033.4341258,44464.47763380001,26702.3309244,34721.8799728
CTA_170,170,CTA_170_O,Mamaleek (Manial),Abou Wafya-Mamaleek (Manial),0,CTA,2555.0,Abou Wafya,13.422486017245047,3.0,6391.660008211928,6.0,6.0,Abou Wafya,41791.20590340001,8988.88365796,10802.88605346,32871.1925064,28607.8508734,30600.2625236,48376.81285280001,2144.27215724,31857.6015328,36707.3470036,2113.58787972,17196.75348118,19808.01104412,24809.637712400006,28677.82732,67581.5546182,13583.4105148,46172.3546268,17761.03329558,5028.85336214
CTA_170,170,CTA_170_R,Abou Wafya,Mamaleek (Manial)-Abou Wafya,1,CTA,2555.0,Mamaleek (Manial),14.065434969471298,3.0,6697.826175938713,7.0,6.0,Mamaleek (Manial),34739.3493878,29228.0315266,29724.1331326,38738.123605,5695.57827076,7141.69409032,43927.054851,24447.9268264,9940.887405299998,19261.06503184,25622.8015298,20660.1002894,3754.90009798,42880.7541364,10158.04404252,47924.253242,16867.79834836,42098.4658972,20412.9633346,27160.7953068
CTA_173SS,173SS,CTA_173SS_R,Lebanon Square,Ahmed Helmy-Lebanon Square,1,CTA,3055.0,Ahmed Helmy,11.402090028758796,3.0,5429.566680361331,5.0,5.0,Ahmed Helmy,37266.6979358,15360.66036834,16365.82700662,32939.661928400004,19768.27842974,21781.583439200003,44995.85848600001,9941.93552872,23344.1909766,28950.575850200006,10913.7835968,14299.2892819,10954.599074299998,30507.774006,20706.0246682,59678.216961,9939.1203044,42857.7408182,14586.80167694,12660.65787474
CTA_173SS,173SS,CTA_173SS_O,Ahmed Helmy,Lebanon Square-Ahmed Helmy,0,CTA,3055.0,Lebanon Square,10.989451649427394,3.0,5233.072214013045,5.0,5.0,Lebanon Square,46688.84349940001,25947.0628376,27416.506239,44921.6741244,20408.8557824,19601.529042,55185.605628,16811.98148324,18358.16531334,33849.5334668,19240.68458368,25950.4450286,12700.51375238,41722.92670880001,13670.31204818,62732.25524959999,4021.08116862,53142.6305298,26114.110851400004,22291.0627494
CTA_175-1125,175-1125,CTA_175-1125_O,Warraq Al Arab,Abbasseya-Warraq Al Arab,0,CTA,922.0,Abbasseya,18.538699833272762,3.0,8827.952301558458,23.0,23.0,Abbasseya,32655.365378,9073.03555992,9103.09006542,24759.3619488,24566.9949068,27779.4215602,39223.4026968,11310.47908132,30399.5476618,29482.5756306,9954.05356886,8039.42974144,17311.81945678,22321.460379,28639.314338800006,60155.7467128,18346.90286896,37022.0518098,8627.5884725,8869.11591488
CTA_175-1125,175-1125,CTA_175-1125_R,Abbasseya,Warraq Al Arab-Abbasseya,1,CTA,922.0,Warraq Al Arab,18.542806163640325,3.0,8829.907696971582,23.0,23.0,Warraq Al Arab,47729.0412296,17985.90268978,19868.17962072,41283.0403764,27823.4070564,28387.527826200007,55171.44313099999,7624.08565996,28208.1710878,38984.033661,10393.95164118,23929.5207716,18798.74091798,33666.6852172,23966.1104032,69356.5022406,6638.04914086,53002.7358518,24351.3242908,13880.54050568
CTA_186,186,CTA_186_O,Bulaq Al Dakrur,Darassa-Bulaq Al Dakrur,0,CTA,5076.0,Darassa,13.50265759271651,3.0,6429.836948912624,3.0,3.0,Darassa,30339.364455000006,16192.91093504,16316.50954054,27406.5073834,17357.6700844,20698.774945,38142.728481,15115.18244572,23639.5100406,23369.4509094,14959.21465022,8304.3861607,10628.38548776,29091.1099118,22492.8742462,54242.252996,16404.0202603,36020.1642332,8393.83444012,15165.29377818
CTA_186,186,CTA_186_R,Darassa,Bulaq Al Dakrur-Darassa,1,CTA,5076.0,Bulaq Al Dakrur,13.201048689419133,3.0,6286.213661628158,3.0,3.0,Bulaq Al Dakrur,44286.3315836,27963.2995914,29187.0258972,44469.5401348,16228.46881768,15101.289027899998,53091.354288,19810.13166062,13870.98092776,30166.3025728,21954.848727,25369.0099604,9520.37197112,43431.3793888,9402.54128166,58481.5668464,7996.74225042,51118.728172,25413.6985534,24662.3335972
CTA_190-1117,190-1117,CTA_190-1117_O,Imbaba,Darassa-Imbaba,0,CTA,5663.0,Darassa,18.532870124393746,3.0,8825.176249711307,4.0,4.0,Darassa,30339.364455000006,16192.91093504,16316.50954054,27406.5073834,17357.6700844,20698.774945,38142.728481,15115.18244572,23639.5100406,23369.4509094,14959.21465022,8304.3861607,10628.38548776,29091.1099118,22492.8742462,54242.252996,16404.0202603,36020.1642332,8393.83444012,15165.29377818
CTA_190-1117,190-1117,CTA_190-1117_R,Darassa,Imbaba-Darassa,1,CTA,5663.0,Imbaba,15.3887955445682,3.0,7327.997878365809,4.0,4.0,Imbaba,44528.2348526,18663.80934736,20273.0231032,39756.4880068,23418.2588514,24044.4502634,52333.5705682,9277.84474616,24085.930348,34808.7752186,11721.62928968,21515.0223696,14405.59065966,34510.2910686,20095.3109122,65044.14703759999,3745.09151178,50196.9963482,21844.8638278,14862.254772100001
CTA_2,2,CTA_2_O,Qism El Hadayek,AUC-Qism El Hadayek,0,CTA,3654.0,AUC,34.29759781253022,7.0,16332.1894345382,11.0,11.0,AUC,34153.0363306,56877.858613,54763.966024,31068.5458652,65124.80548639999,69883.6556088,25119.6270278,65987.63882020001,74748.9649988,54077.8716502,63651.5245998,49222.4389784,65310.7361694,47491.5676876,76463.9625338,63728.0879286,73416.1048838,26064.468824,49009.23360940001,60567.8489934
CTA_2,2,CTA_2_R,AUC,Qism El Hadayek-AUC,1,CTA,3654.0,Qism El Hadayek,38.48873734805281,7.0,18327.970165739436,12.0,11.0,Qism El Hadayek,36901.66556,3766.20080928,4603.4475902,26154.3422112,29685.0142588,32590.444379,42725.31982200001,8861.6325345,34786.0094928,34977.434246599994,6477.10988654,12637.69382478,21850.6478626,18884.23393706,32459.590045,65589.3997118,19557.0536461,40514.494301199986,13303.21772674,3915.46577728
CTA_20,20,CTA_20_R,Abageyah,Imbaba-Abageyah,1,CTA,3777.0,Imbaba,15.779839039509405,3.0,7514.209066433051,5.0,5.0,Imbaba,44528.2348526,18663.80934736,20273.0231032,39756.4880068,23418.2588514,24044.4502634,52333.5705682,9277.84474616,24085.930348,34808.7752186,11721.62928968,21515.0223696,14405.59065966,34510.2910686,20095.3109122,65044.14703759999,3745.09151178,50196.9963482,21844.8638278,14862.254772100001
CTA_20,20,CTA_20_O,Imbaba,Abageyah-Imbaba,0,CTA,3777.0,Abageyah,17.728403179816176,3.0,8442.096752293417,6.0,5.0,Abageyah,28322.2699058,22342.5932938,22373.0019946,29745.8276434,11500.65255456,15338.04670394,36964.341415,20553.2399816,18967.01152748,17920.6751663,20787.0895774,11612.33595246,7200.79749782,34576.005742400004,18967.02249526,48708.387431,18365.57591488,34973.6693856,11331.64837646,21276.5592078
CTA_2001,2001,CTA_2001_O,Moassasa,Abou Al Houl-Moassasa,0,CTA,2026.0,Abou Al Houl,26.82986657214797,5.0,12776.126939118083,15.0,15.0,Abou Al Houl,51963.8827804,47369.9544156,48322.1113004,58884.2392676,20121.115042200006,15347.56889826,61445.5993324,39841.277621,10631.3316313,32782.6830454,41899.338874,40906.698054800014,22940.1509616,62210.90472380001,11314.49258272,52109.9611384,27669.852993,59893.2577892,40679.5791644,44401.7928946
CTA_2001,2001,CTA_2001_R,Abou Al Houl,Moassasa-Abou Al Houl,1,CTA,2026.0,Moassasa,30.80743457044015,5.0,14670.206938304831,18.0,15.0,Moassasa,48676.6716978,12355.47808676,14481.95912912,38277.1731048,34685.245565,36112.5791006,54934.232343,5297.3722575,36657.713555,43666.2443834,6111.90339696,24063.9489366,25640.369320200003,26486.3373692,32810.5914672,74522.6663888,15839.79863052,52723.7605552,24660.0880762,8640.00370882
CTA_2002,2002,CTA_2002_O,Moassasa,Tagneed (Hadabet Al Haram)-Moassasa,0,CTA,7673.0,Tagneed (Hadabet Al Haram),36.98317164833494,5.0,17611.03411825473,6.0,5.0,Tagneed (Hadabet Al Haram),58791.440727,51877.5812308,53017.869073,65107.02617480001,26800.1389194,22053.958113,68269.219117,43534.3006602,17182.08746544,39645.062222800014,45822.2134556,46761.8355518,28622.603418,67150.46685540001,16595.76768974,57851.29635140001,30807.6387146,66696.6552224,46588.0889646,48607.7790694
CTA_2002,2002,CTA_2002_R,Tagneed (Hadabet Al Haram),Moassasa-Tagneed (Hadabet Al Haram),1,CTA,7673.0,Moassasa,31.118114267488426,5.0,14818.149651184964,5.0,5.0,Moassasa,48676.6716978,12355.47808676,14481.95912912,38277.1731048,34685.245565,36112.5791006,54934.232343,5297.3722575,36657.713555,43666.2443834,6111.90339696,24063.9489366,25640.369320200003,26486.3373692,32810.5914672,74522.6663888,15839.79863052,52723.7605552,24660.0880762,8640.00370882
CTA_203,203,CTA_203_R,Bulaq Al Dakrur,Om Bayoumi-Bulaq Al Dakrur,1,CTA,7810.0,Om Bayoumi,19.642738347198648,3.0,9353.684927237453,3.0,3.0,Om Bayoumi,52439.3724866,13990.909478,15921.81888188,39873.259502,40814.0694214,42374.9449138,57957.50878840001,11152.80499284,42965.9294984,49123.6973056,10799.67224726,28114.52187,31820.414895200003,24855.3611616,39087.159366,79993.44283560001,21977.6706144,55753.1369322,28763.2988742,11666.09081316
CTA_203,203,CTA_203_O,Om Bayoumi,Bulaq Al Dakrur-Om Bayoumi,0,CTA,7810.0,Bulaq Al Dakrur,20.840122886900208,3.0,9923.868041381049,4.0,3.0,Bulaq Al Dakrur,44286.3315836,27963.2995914,29187.0258972,44469.5401348,16228.46881768,15101.289027899998,53091.354288,19810.13166062,13870.98092776,30166.3025728,21954.848727,25369.0099604,9520.37197112,43431.3793888,9402.54128166,58481.5668464,7996.74225042,51118.728172,25413.6985534,24662.3335972
CTA_204,204,CTA_204_R,Abbasseya,Khosous-Abbasseya,1,CTA,3913.0,Khosous,22.204182003599552,3.0,10573.420001714072,7.0,6.0,Khosous,49597.94901,15108.90552596,15112.57965378,32158.8495088,48546.7058534,51390.1829008,52626.7213312,22156.3917446,53306.7025084,52617.3635186,19836.29911312,29021.7754264,40578.72736880001,11927.017225,50475.41618480001,82403.03527939999,35048.4913196,50558.2083386,29692.345300800003,17330.12255278
CTA_204,204,CTA_204_O,Khosous,Abbasseya-Khosous,0,CTA,3913.0,Abbasseya,18.661706422514207,3.0,8886.526867863908,6.0,6.0,Abbasseya,32655.365378,9073.03555992,9103.09006542,24759.3619488,24566.9949068,27779.4215602,39223.4026968,11310.47908132,30399.5476618,29482.5756306,9954.05356886,8039.42974144,17311.81945678,22321.460379,28639.314338800006,60155.7467128,18346.90286896,37022.0518098,8627.5884725,8869.11591488
CTA_208,208,CTA_208_R,Abbasseya,Moassasa-Abbasseya,1,CTA,4989.0,Moassasa,16.60378959020413,3.0,7906.566471525776,4.0,4.0,Moassasa,48676.6716978,12355.47808676,14481.95912912,38277.1731048,34685.245565,36112.5791006,54934.232343,5297.3722575,36657.713555,43666.2443834,6111.90339696,24063.9489366,25640.369320200003,26486.3373692,32810.5914672,74522.6663888,15839.79863052,52723.7605552,24660.0880762,8640.00370882
CTA_208,208,CTA_208_O,Moassasa,Abbasseya-Moassasa,0,CTA,4989.0,Abbasseya,19.261047222473774,3.0,9171.927248797036,5.0,4.0,Abbasseya,32655.365378,9073.03555992,9103.09006542,24759.3619488,24566.9949068,27779.4215602,39223.4026968,11310.47908132,30399.5476618,29482.5756306,9954.05356886,8039.42974144,17311.81945678,22321.460379,28639.314338800006,60155.7467128,18346.90286896,37022.0518098,8627.5884725,8869.11591488
CTA_211,211,CTA_211_O,Qalyoub,Abd Al Moneim Riad-Qalyoub,0,CTA,3542.0,Abd Al Moneim Riad,20.984927526148144,3.0,9992.822631499117,7.0,7.0,Abd Al Moneim Riad,37432.5782256,20081.4912426,21003.4491554,35655.1243402,15753.93422422,17277.107167200003,45741.5251118,14111.48990436,18609.44511154,26608.0047276,15458.11215292,16570.78651098,6670.37681376,35012.8215812,16006.742629299999,56884.9677832,8969.27528212,43674.8728776,16678.88712994,17397.29128852
CTA_211,211,CTA_211_R,Abd Al Moneim Riad,Qalyoub-Abd Al Moneim Riad,1,CTA,3542.0,Qalyoub,20.944650899879807,3.0,9973.643285657052,7.0,7.0,Qalyoub,66285.8642538,28435.5214796,30413.867681400006,54392.7184522,50095.41166780001,50467.1350968,72234.0796018,22758.5273558,49708.8694998,60679.1606772,23733.344087,41698.1563692,41060.5577002,38308.75306040001,44954.979334400006,91359.203257,28049.7405614,70024.4628734,42305.31388440001,25630.4358842
CTA_235,235,CTA_235_O,Moassasa,Qalaa-Moassasa,0,CTA,3741.0,Qalaa,17.624238416760868,3.0,8392.494484171842,6.0,5.0,Qalaa,30081.7052118,21437.928604,21632.1447976,30655.636901,12037.4149252,15447.22402392,38630.2767552,18972.31222526,18674.60237074,19667.97051988,19362.5428422,12042.42916098,6156.18953058,34300.404553,18168.15836858,50386.619054,16497.925523899998,36616.711794,11862.49736412,20081.0495918
CTA_235,235,CTA_235_R,Qalaa,Moassasa-Qalaa,1,CTA,3741.0,Moassasa,15.133299758813633,3.0,7206.333218482682,5.0,5.0,Moassasa,48676.6716978,12355.47808676,14481.95912912,38277.1731048,34685.245565,36112.5791006,54934.232343,5297.3722575,36657.713555,43666.2443834,6111.90339696,24063.9489366,25640.369320200003,26486.3373692,32810.5914672,74522.6663888,15839.79863052,52723.7605552,24660.0880762,8640.00370882
CTA_24,24,CTA_24_O,Moassasa,Attaba-Moassasa,0,CTA,5926.0,Attaba,11.497231616434732,3.0,5474.872198302252,3.0,2.0,Attaba,34511.697608800016,17288.23908322,17948.97745304,31821.0299886,16721.6888519,19151.62111138,42536.9015672,13235.44307628,21253.7930914,25526.2489486,13914.05075856,12763.78679892,8327.3343983,31662.0126298,19273.81255288,56249.882807,11927.7070081,40433.951638,12905.97519264,15171.93091102
CTA_24,24,CTA_24_R,Attaba,Moassasa-Attaba,1,CTA,5926.0,Moassasa,10.184810178131269,3.0,4849.909608633938,2.0,2.0,Moassasa,48676.6716978,12355.47808676,14481.95912912,38277.1731048,34685.245565,36112.5791006,54934.232343,5297.3722575,36657.713555,43666.2443834,6111.90339696,24063.9489366,25640.369320200003,26486.3373692,32810.5914672,74522.6663888,15839.79863052,52723.7605552,24660.0880762,8640.00370882
CTA_24S,24S,CTA_24S_O,Ibrahim Bek,Abd Al Moneim Riad-Ibrahim Bek,0,CTA,2004.0,Abd Al Moneim Riad,14.266318475173831,3.0,6793.484988178014,9.0,8.0,Abd Al Moneim Riad,37432.5782256,20081.4912426,21003.4491554,35655.1243402,15753.93422422,17277.107167200003,45741.5251118,14111.48990436,18609.44511154,26608.0047276,15458.11215292,16570.78651098,6670.37681376,35012.8215812,16006.742629299999,56884.9677832,8969.27528212,43674.8728776,16678.88712994,17397.29128852
CTA_24S,24S,CTA_24S_R,Abd Al Moneim Riad,Ibrahim Bek-Abd Al Moneim Riad,1,CTA,2004.0,Ibrahim Bek,13.300493311898375,3.0,6333.568243761131,8.0,8.0,Ibrahim Bek,48989.36389340001,10398.3518603,12311.2605254,36268.4810212,38834.6681364,40737.760074,54388.4009578,9404.59205542,41718.6410196,46373.2222166,8265.677225,24810.1229776,29998.605586,21831.0972814,38157.0170554,77199.6551608,21552.3524242,52185.9124424,25470.557236400004,8384.237402600002
CTA_24T,24T,CTA_24T_O,7th District (Nasr City),Darassa-7th District (Nasr City),0,CTA,1382.0,Darassa,13.410983042806196,3.0,6386.182401336284,11.0,11.0,Darassa,30339.364455000006,16192.91093504,16316.50954054,27406.5073834,17357.6700844,20698.774945,38142.728481,15115.18244572,23639.5100406,23369.4509094,14959.21465022,8304.3861607,10628.38548776,29091.1099118,22492.8742462,54242.252996,16404.0202603,36020.1642332,8393.83444012,15165.29377818
CTA_24T,24T,CTA_24T_R,Darassa,7th District (Nasr City)-Darassa,1,CTA,1382.0,7th District (Nasr City),14.907258649908915,3.0,7098.694595194722,13.0,11.0,7th District (Nasr City),20613.1802786,18251.30797656,16809.2864544,14377.34563402,25705.555233000006,30166.682081,26630.1159932,23890.232422,34246.0656532,23598.5407132,22256.3274232,5117.17081152,22436.2829322,23243.7394166,34391.0209394,52164.8883532,29328.245728,24424.809495,4883.03062532,20247.4457476
CTA_250,250,CTA_250_O,Attaba,Warraq Al Arab-Attaba,0,CTA,3520.0,Warraq Al Arab,12.870087041858842,3.0,6128.612877075639,5.0,4.0,Warraq Al Arab,47729.0412296,17985.90268978,19868.17962072,41283.0403764,27823.4070564,28387.527826200007,55171.44313099999,7624.08565996,28208.1710878,38984.033661,10393.95164118,23929.5207716,18798.74091798,33666.6852172,23966.1104032,69356.5022406,6638.04914086,53002.7358518,24351.3242908,13880.54050568
CTA_250,250,CTA_250_R,Warraq Al Arab,Attaba-Warraq Al Arab,1,CTA,3520.0,Attaba,9.993059833251301,3.0,4758.599920595858,4.0,4.0,Attaba,34511.697608800016,17288.23908322,17948.97745304,31821.0299886,16721.6888519,19151.62111138,42536.9015672,13235.44307628,21253.7930914,25526.2489486,13914.05075856,12763.78679892,8327.3343983,31662.0126298,19273.81255288,56249.882807,11927.7070081,40433.951638,12905.97519264,15171.93091102
CTA_26T,26T,CTA_26T_R,Amr Ibn El Aas,Abbasseya-Amr Ibn El Aas,1,CTA,4830.0,Abbasseya,15.271844453248498,3.0,7272.306882499283,4.0,4.0,Abbasseya,32655.365378,9073.03555992,9103.09006542,24759.3619488,24566.9949068,27779.4215602,39223.4026968,11310.47908132,30399.5476618,29482.5756306,9954.05356886,8039.42974144,17311.81945678,22321.460379,28639.314338800006,60155.7467128,18346.90286896,37022.0518098,8627.5884725,8869.11591488
CTA_26T,26T,CTA_26T_O,Abbasseya,Amr Ibn El Aas-Abbasseya,0,CTA,4830.0,Amr Ibn El Aas,12.98071038057734,3.0,6181.2906574177805,4.0,4.0,Amr Ibn El Aas,33366.0556282,28669.3485782,29076.140898400005,37457.7205982,5355.69701738,7745.50548552,42542.47412280001,24366.5367238,11032.54863816,18173.69189288,25400.3138058,19539.12045774,3751.45388874,42038.4918984,11529.47230224,47224.10740440001,17498.03433354,40710.4031874,19266.2414286,26772.7430554
CTA_28,28,CTA_28_R,Abd Al Moneim Riad,Om Bayoumi-Abd Al Moneim Riad,1,CTA,3942.0,Om Bayoumi,13.597966845387022,3.0,6475.222307327153,4.0,4.0,Om Bayoumi,52439.3724866,13990.909478,15921.81888188,39873.259502,40814.0694214,42374.9449138,57957.50878840001,11152.80499284,42965.9294984,49123.6973056,10799.67224726,28114.52187,31820.414895200003,24855.3611616,39087.159366,79993.44283560001,21977.6706144,55753.1369322,28763.2988742,11666.09081316
CTA_28,28,CTA_28_O,Om Bayoumi,Abd Al Moneim Riad-Om Bayoumi,0,CTA,3942.0,Abd Al Moneim Riad,14.726715913629361,3.0,7012.721863633029,5.0,4.0,Abd Al Moneim Riad,37432.5782256,20081.4912426,21003.4491554,35655.1243402,15753.93422422,17277.107167200003,45741.5251118,14111.48990436,18609.44511154,26608.0047276,15458.11215292,16570.78651098,6670.37681376,35012.8215812,16006.742629299999,56884.9677832,8969.27528212,43674.8728776,16678.88712994,17397.29128852
CTA_290,290,CTA_290_O,Massalah Al Gadeeda (Matareya),Ahmed Helmy-Massalah Al Gadeeda (Matareya),0,CTA,1363.0,Ahmed Helmy,14.998938362785694,3.0,7142.351601326521,13.0,12.0,Ahmed Helmy,37266.6979358,15360.66036834,16365.82700662,32939.661928400004,19768.27842974,21781.583439200003,44995.85848600001,9941.93552872,23344.1909766,28950.575850200006,10913.7835968,14299.2892819,10954.599074299998,30507.774006,20706.0246682,59678.216961,9939.1203044,42857.7408182,14586.80167694,12660.65787474
CTA_290,290,CTA_290_R,Ahmed Helmy,Massalah Al Gadeeda (Matareya)-Ahmed Helmy,1,CTA,1363.0,Massalah Al Gadeeda (Matareya),14.020589613628225,3.0,6676.471244584868,12.0,12.0,Massalah Al Gadeeda (Matareya),43051.0394636,5610.46090638,6142.38316306,28296.556853400005,38994.6722144,41803.2745086,47453.563495,13502.6972817,43765.7279158,43764.35122880001,10889.12804888,20470.509678,30995.070252599995,13286.75849508,41067.4681294,74035.78404439999,26317.3594784,45285.047534,21157.7893216,7934.560217899999
